Unnamed: 0,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,Total Reviews,Total Ratings,Review ID,Review Title,Review Comment,Review Star Rating,Review Link,Review Author Avatar,Is Verified Purchase,Reviewed Product ASIN,review_date,num_people_helpful,sentiment,tags,sentiment_score,category
0,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,RRDOZYK78VYKU,"Most people say ""why do you need an egg cooker?"" and I was one of them... Until now.","This is incredible, (or incr-eggable, one could say... oops,) and versatile. I have steamed fresh garlicky spinach, poached eggs, and soft boiled eggs. I LOVE this product and I don't write reviews usually. For under 20 dollars... as someone who is recently dx as celiac and get cross contamination from lots of pots and pans in the house, this has been a life saver. Very easy to clean, I find soaking a paper towel with avocado oil/high heat non-seed oil and using it on the trays for omlette/poached eggs works to grease the pans if you don't have spray. Very easy to clean. Only complaint is that if you fill the cup to ""soft boiled,"" often times the white still comes out runny. Maybe that is due to where I position the lid/vent. Maybe my eggs are starting too cold. But any way you slice it, this is a very useful gadget and I used to think something like this was not useful. It is very useful, and cooks/steams a lot of veggies -not just for eggs.",5,https://www.amazon.com/gp/customer-reviews/RRDOZYK78VYKU,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00DDXWFY0,2024-11-14,24.0,positive,"['saver', 'useful', 'incredible', 'life', 'versatile', 'love']",0.9744,kitchen
1,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,R1ESAZMUL5VRAN,A game changer for me in my life,"I recently bought the DASH Rapid Egg Cooker, and it has been a game changer in my kitchen. I love how easy it is to use—just add water with the included measuring cup, place the eggs in the tray, and press the button. In minutes, I have perfectly cooked eggs!

What I really appreciate is the versatility. Whether I want hard-boiled, soft-boiled, poached, or scrambled eggs, this little machine does it all. The buzzer lets me know when they’re ready, and the eggs peel easily every time, which used to be a huge hassle for me. It’s perfect for meal prepping or making breakfast in a hurry.

The compact size is also a plus since it doesn’t take up much counter space, and it’s super easy to clean afterward. I’ve even used it to steam veggies a couple of times, which was a pleasant surprise.

Overall, I’m really happy with this egg cooker. It’s fast, efficient, and makes breakfast prep so much easier. Highly recommend if you love eggs like I do!",5,https://www.amazon.com/gp/customer-reviews/R1ESAZMUL5VRAN,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B0168CNYD8,2024-09-30,45.0,positive,"['perfect', 'love']",0.9956,kitchen
2,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,R1J8ZH06R6MCM0,Money well spent. Works greats! Easy clean,"Just got it in the mail. Super quick order and delivery. Opened immediately and did a quick wipe down. Instructions are clear, simple, and Easy. Rapid cooker is perfectly petite.  I immediately did a test run on the rapid cooker and it did not disappoint. 6 soft boiled eggs to my families delight!! Very satisfied!! Just place a second order to give to my friend!",5,https://www.amazon.com/gp/customer-reviews/R1J8ZH06R6MCM0,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B0168CNYRE,2024-10-29,12.0,positive,[],0.9803,kitchen
3,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,RMFYQKYTM1KG2,Almost Perfect! Highly Recommend!,"My grocery store sells peeled hard-boiled eggs but they cost twice as much as making them myself. I rarely make them because it's such a production. So I decided to get an egg cooker to save some time and money. After reading a zillion reviews here I bought  the Dash and am so glad I did!

Operation is dead simple and it looks cute on my counter. When the water is boiled away the cooker stops and makes a sweet chiming sound that's loud enough to hear but not so loud as to be jarring. It continues to chime until I come over and turn it off.

It makes PERFECT hard-boiled eggs! No complaint there. I drop them in a bowl of ice water and let them cool a long time, but they never peel as easily as people say they will. My solution is to crack and peel them under running water.

The omelette is good, too, but the poached eggs always have runny whites. I tried poaching them longer but that made the yolk hard.

I use distilled water to reduce hard water mineral buildup on the metal plate. The calcium in the eggshells leave a little buildup on the plate but It's easy to remove.

If you only care about hard-boiled eggs and omelettes then you can't do better than this little cutie! I docked it 1 star for the poached eggs. If I ever learn how to overcome that problem I'll come back and give it 5 stars.

Apologies for any typos.",4,https://www.amazon.com/gp/customer-reviews/RMFYQKYTM1KG2,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B0168CNYD8,2024-08-10,69.0,positive,['perfect'],0.9703,kitchen
4,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,RLETN4PX63R52,Works great. Buzzer is not as loud or annoying as expected,"Update 2021:
This cooker is going strong and awesome as ever. I'd give it 6 stars if possible. I started using the poaching tray this year and the eggs are perfect. It is imperative to use some non-stick spray in the tray for the egg to slide out. I've had great luck using water right at or slightly below the poaching line on the water cup. I  use a little under when I am going to toss the eggs in some oatmeal to make an eggy porridge and they finish cooking in the warm oatmeal.

Update 2020: Star rating changed from 4 to 5 - this cooker is boss.
I've had this cooker over 2 years. It's been used every day for the past year at least once, often twice and occasionally more. The sediment that builds up on the plate when doing hard cooked eggs is from the water. Pouring a little vinegar on the metal plate and letting it soak for a bit cleans it right up without too much scrubbing. I do the same with the egg holder platter and stem when it looks dingy and soap doesn't clean it off. I still haven't made poached eggs in the thing but I did get adventurous and started adding spinach to my omelettes. I need to fill the water just above the omelette line and let the egg patty sit in the cooker a few minutes to avoid a gooey center but it works well and is now my preferred prep method. The buzzer is as loud today as it was the first, a pro and con at the same time. I occasionally miss the buzzer when I'm in the back of the house but it dutifully continues to buzz, although occasionally intermittently, up to an hour later. No idea if it would continue past that point, I got tired of it and turned it off.

Original review 2018:
I've had this cooker about a month and I have used it several times every week.

Hard/Medium boil: -  The marking for hard boil on the cup resulted in eggs that had a slightly squishy yolk in the center which is no good for deviled eggs so I fill the water cup almost all the way to the top so it cooks a bit longer. I can boil 1 or 6 eggs at a time and they all come out the same level of doneness with the same amount of water and wait time after the buzz. I do leave them in the cooker a few minutes for a hard boil just to be sure the yolks are solid and I have yet to get any green or tough yolks doing this and the whites remain tender as well. The medium line was pretty good for the softer eggs I ate as a snack by themselves. I haven't tried making soft boiled eggs as the medium boil was as soft as I like!  VS cooking on the stove, the eggs from the cooker cool much quicker and without ice in the water, plus they peel just as easy a few days later right from the fridge. Not sure if I'd leave them past a few days as the shell needs piercing for boiling, but so far so good on 2-3 days. Also as mentioned in other reviews there is discoloration on the heating plate after boiling eggs but it doesn't occur when using either of the egg cooking platter so I do not think it is rust but sediment from the shells.

Omelette: - The markings for omelette are right on for me. I get a nice firmly formed egg that is still tender and an interesting puffy top layer. It isn't so much an omelette as a thick egg patty and perfect for a sandwich on toast or a bun. There is a bit of overhang on an english muffin, but not so much you can't make it work. The recipe booklet says you can add things like spinach to the egg in the cooker but I haven't tried that yet. After the buzzer goes off I can add some cheese to the top and cover it for a minute while bread is toasting and the cheese melts nicely. Be sure to use vegetable spray to coat the cooking cup for easy release.

Poaching: - Haven't tried poaching myself but a friend has and said it worked well. Again, need to use that spray or else it's a mess and hard to get out!

Other thoughts: - I wasn't shopping for an egg cooker, or even thought I needed one, before I saw this listed as a lightning deal around Thanksgiving. After reading so many funny and entertaining reviews regarding the buzzer I had to hear it for myself! I was a little disappointed that the sound wasn't quite the 'Klaxon of Doom' I had been expecting. It is more like a high pitched annoying perpetual buzz that you really don't want to continue listening to but could easily be missed if the washer/dryer/dishwasher was going at the same time and you're a few rooms away. Overall the cooker does a great job making it possible to get a hot breakfast made while getting ready in the morning. I've probably saved hours of time and hassle on the few dozen hard boiled eggs alone. I wouldn't be without the cooker now and aside from the urge to make a REAL omelette now and again (with 3 eggs), I am happy to let this cooker handle all of my egg cooking needs.",5,https://www.amazon.com/gp/customer-reviews/RLETN4PX63R52,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00DDXYC6O,2017-12-28,623.0,positive,"['great', 'perfect']",0.998,kitchen
5,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,R1C3TDC95YA50F,Amazing Egg Cooker!,"This little egg cooker is so amazing! It does everything as advertised and then some!

It is so easy to use and it is so fast. I decided to write this review during a cycle and it beat me to my finishing this review lol

The eggs come out perfect every time and I have used all the bonus features I had no idea it had when I first bought it!

I have used it for quick easy protein with the easy to peel hard boiled eggs, egg sandwiches, eggs in ramen! It was so good I bought a second as a gift for my mom too!",5,https://www.amazon.com/gp/customer-reviews/R1C3TDC95YA50F,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/12543be6-a5e1-486e-bce6-207c46d789c0._CR0,0,500,500_SX48_.jpg",True,B00DDXYC6O,2024-10-20,19.0,positive,"['amazing', 'perfect']",0.9865,kitchen
6,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,R3QAB27ART9UO9,Use Everyday,"I use this everyday to make my little girls breakfast for school and it is wonderful. Size is great because it fits great in a drawer for storage. Versatility is awesome, I use it also for hard boiled eggs for me occasionally and it works fantastic and quick! The auto shut off a great so little hands won’t get hurt . Heat level is just enough to cook but not too much. Value for money is great because again we use this everyday and it has been sooo helpful. I bought another one for my friend at work!",5,https://www.amazon.com/gp/customer-reviews/R3QAB27ART9UO9,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B0168CNYD8,2024-11-17,4.0,positive,['great'],0.9754,kitchen
7,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,R14M24P2YYYTEC,I’m excited about my egg cooker!!!,"My egg cooker arrived last night and I couldn’t wait to try it out!
I have always dreaded recipes that called for hard boiled eggs. The cooking time was always guesswork and so often the shells stuck to the eggs while peeling. The idea of an egg cooker was very “appealing.”

This morning, I read the directions carefully and went to work, although you could hardly call it work! My first attempt at hard boiled eggs was a huge success; they were perfect!
I was so excited, I decided to make little omelets for me and my husband.
Again, the omelets we’re delicious  with almost no mess to clean up.  Tomorrow, I will try poached eggs as I can never get them right.
So if you would like to make your egg life easier, I recommend  this product!",5,https://www.amazon.com/gp/customer-reviews/R14M24P2YYYTEC,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B0168CNYD8,2024-11-24,2.0,positive,"['life', 'perfect']",0.9561,kitchen
8,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,RP9HKPR4UND50,Super convenient and super effective!,"In trying to eat healthier, I want to add more eggs to my diet.  Usually I use my Instant Pot to hard boil eggs, but wanted something smaller and more convenient to make just a few eggs at a time.  The DASH Rapid Egg Cooker fits that to a tee.  I followed the instructions on puncturing the egg, using the specified measure of water, and pressing the on button.  Just a short while later, the chime rung out that it was done which I found a surprisingly short amount of time, but then cooled the eggs in cold water as specified.  They turned out PERFECT, no gray or green to the yolk, not overcooked, soft delicate whites.  I love this little appliance and look forward to using it regularly.",5,https://www.amazon.com/gp/customer-reviews/RP9HKPR4UND50,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c59d7b95-3212-4a3c-b828-1183c2ef9c49._CR0,0,375,375_SX48_.jpg",True,B00DDXWFY0,2024-11-28,0 people found this helpful,positive,"['perfect', 'love']",0.9284,kitchen
9,51,B00DDXWFY0,"DASH Rapid Egg Cooker: 6 Egg Capacity Electric Egg Cooker for Hard Boiled Eggs, Poached Eggs, Scrambled Eggs, or Omelets with",$15.99,4.7,126337,https://www.amazon.com/dp/B00DDXWFY0,"https://images-na.ssl-images-amazon.com/images/I/61pF6D-ulVL._AC_UL900_SR900,600_.jpg",30182,126423,RRH2D5BQ8HCIV,It works! It's AMAZING - I can finally peel hard boiled eggs!!!,"I love hard boiled eggs, but had given up on them altogether, having tried every ""trick"" in the book that's supposed to make them easy to peel - Using older eggs, cooling the eggs in ice water, adding vinegar to the boiling water, you name it - Nothing worked, ever.  I finally gave up eating them until I ordered them in a restaurant and remembered how good they were. I came across this device in a review that highly recommending ""steaming"" eggs in a device like this one.

Did my research and found this one has the highest rating. This small device takes about 15 minutes to make up to 6 hard boiled eggs, turns itself off and chimes when it's done. (It also includes a small bowl and will also make a 3 egg omelet.) I have found in my personal experience that I plunk the cooked eggs into a bowl of ice water for about 5 minutes and they are incredibly easy to peel! This was an amazing purchase and I highly recommend it - It only takes about 7 inches of cabinet space to store it. It's fantastic!",5,https://www.amazon.com/gp/customer-reviews/RRH2D5BQ8HCIV,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",True,B00DDXWFY0,2024-11-05,0 people found this helpful,positive,"['amazing', 'love']",0.9861,kitchen
